2.85, 14.55, 3.75
2.85, 14.55, 4.05
2.85, 14.55, 4.35
2.85, 14.55, 4.65
2.85, 14.55, 4.95
2.85, 14.55, 5.25
2.85, 14.55, 5.55
2.85, 14.55, 5.85
2.85, 14.55, 6.15
2.85, 14.55, 6.45
2.85, 14.55, 6.75
2.85, 14.55, 7.05
2.85, 14.55, 7.35
2.85, 14.55, 7.65
2.85, 14.55, 7.95
2.85, 14.55, 8.25
2.85, 14.55, 8.55
2.85, 14.55, 8.85
2.85, 14.85, -3.15
2.85, 14.85, -2.85
2.85, 14.85, -2.55
2.85, 14.85, -2.25
2.85, 14.85, -1.95
2.85, 14.85, -1.65
2.85, 14.85, -1.35
2.85, 14.85, -1.05
2.85, 14.85, -0.75
2.85, 14.85, -0.45
2.85, 14.85, -0.15
2.85, 14.85, 0.15
2.85, 14.85, 0.45
2.85, 14.85, 0.75
2.85, 14.85, 1.05
2.85, 14.85, 1.35
2.85, 14.85, 1.65
2.85, 14.85, 1.95
2.85, 14.85, 2.25
2.85, 14.85, 2.55
2.85, 14.85, 2.85
2.85, 14.85, 3.15
2.85, 14.85, 3.45
2.85, 14.85, 3.75
2.85, 14.85, 4.05
2.85, 14.85, 4.35
2.85, 14.85, 4.65
2.85, 14.85, 4.95
2.85, 14.85, 5.25
2.85, 14.85, 5.55
2.85, 14.85, 5.85
2.85, 14.85, 6.15
2.85, 14.85, 6.45
2.85, 14.85, 6.75
2.85, 14.85, 7.05
2.85, 14.85, 7.35
2.85, 14.85, 7.65
2.85, 14.85, 7.95
2.85, 14.85, 8.25
2.85, 14.85, 8.55
2.85, 14.85, 8.85
2.85, 15.45, -5.85
2.85, 15.45, -5.55
2.85, 15.45, -5.25
2.85, 15.45, -4.95
2.85, 15.45, -4.65
2.85, 15.45, -4.35
2.85, 15.45, -4.05
2.85, 15.45, -3.75
2.85, 15.45, -3.45
2.85, 15.45, -3.15
2.85, 15.45, -2.85
2.85, 15.45, -2.55
2.85, 15.45, -2.25
2.85, 15.45, -1.95
2.85, 15.45, -1.65
2.85, 15.45, -1.35
2.85, 15.45, -1.05
2.85, 15.45, -0.75
2.85, 15.45, -0.45
2.85, 15.45, -0.15
2.85, 15.45, 0.15
2.85, 15.45, 0.45
2.85, 15.45, 0.75
2.85, 15.45, 1.05
2.85, 15.45, 1.35
2.85, 15.45, 1.65
2.85, 15.45, 1.95
2.85, 15.45, 2.25
2.85, 15.45, 2.55
2.85, 15.45, 2.85
2.85, 15.45, 3.15
2.85, 15.45, 3.45
2.85, 15.45, 3.75
2.85, 15.45, 4.05
2.85, 15.45, 4.35
2.85, 15.45, 4.65
2.85, 15.45, 4.95
2.85, 15.75, -5.85
2.85, 15.75, -5.55
2.85, 15.75, -5.25
2.85, 15.75, -4.95
2.85, 15.75, -4.65
2.85, 15.75, -4.35
2.85, 15.75, -4.05
2.85, 15.75, -3.75
2.85, 15.75, -3.45
2.85, 15.75, -3.15
2.85, 15.75, -2.85
2.85, 15.75, -2.55
2.85, 15.75, -2.25
2.85, 15.75, -1.95
2.85, 15.75, -1.65
2.85, 15.75, -1.35
2.85, 15.75, -1.05
2.85, 15.75, -0.75
2.85, 15.75, -0.45
2.85, 15.75, -0.15
2.85, 15.75, 0.15
2.85, 15.75, 0.45
2.85, 15.75, 0.75
2.85, 15.75, 1.05
2.85, 15.75, 1.35
2.85, 15.75, 1.65
2.85, 15.75, 1.95
2.85, 15.75, 2.25
2.85, 15.75, 2.55
2.85, 15.75, 2.85
2.85, 15.75, 3.15
2.85, 15.75, 3.45
2.85, 15.75, 3.75
2.85, 15.75, 4.05
2.85, 15.75, 4.35
2.85, 15.75, 4.65
2.85, 15.75, 4.95
2.85, 16.05, -5.85
2.85, 16.05, -5.55
2.85, 16.05, -5.25
2.85, 16.05, -4.95
2.85, 16.05, -4.65
2.85, 16.05, -4.35
2.85, 16.05, -4.05
2.85, 16.05, -3.75
2.85, 16.05, -3.45
2.85, 16.05, -3.15
2.85, 16.05, -2.85
2.85, 16.05, -2.55
2.85, 16.05, -2.25
2.85, 16.05, -1.95
2.85, 16.05, -1.65
2.85, 16.05, -1.35
2.85, 16.05, -1.05
2.85, 16.05, -0.75
2.85, 16.05, -0.45
2.85, 16.05, -0.15
2.85, 16.05, 0.15
2.85, 16.05, 0.45
2.85, 16.05, 0.75
2.85, 16.05, 1.05
2.85, 16.05, 1.35
2.85, 16.05, 1.65
2.85, 16.05, 1.95
2.85, 16.05, 2.25
2.85, 16.05, 2.55
2.85, 16.05, 2.85
2.85, 16.05, 3.15
2.85, 16.05, 3.45
2.85, 16.05, 3.75
2.85, 16.05, 4.05
2.85, 16.05, 4.35
2.85, 16.05, 4.65
2.85, 16.05, 4.95
3.15, 0.75, -5.85
3.15, 0.75, -5.55
3.15, 0.75, -5.25
3.15, 0.75, -4.95
3.15, 0.75, -4.65
3.15, 0.75, -4.35
3.15, 0.75, -4.05
3.15, 0.75, -3.75
3.15, 0.75, -3.45
3.15, 0.75, -3.15
3.15, 0.75, -2.85
3.15, 0.75, -2.55
3.15, 0.75, -2.25
3.15, 0.75, -1.95
3.15, 0.75, -1.65
3.15, 0.75, -1.35
3.15, 0.75, -1.05
3.15, 0.75, -0.75
3.15, 0.75, -0.45
3.15, 0.75, -0.15
3.15, 0.75, 0.15
3.15, 0.75, 0.45
3.15, 0.75, 0.75
3.15, 0.75, 1.05
3.15, 0.75, 1.35
3.15, 0.75, 1.65
3.15, 0.75, 1.95
3.15, 0.75, 2.25
3.15, 0.75, 2.55
3.15, 0.75, 2.85
3.15, 0.75, 3.15
3.15, 0.75, 3.45
3.15, 0.75, 3.75
3.15, 0.75, 4.05
3.15, 0.75, 4.35
3.15, 0.75, 4.65
3.15, 0.75, 4.95
3.15, 0.75, 5.25
3.15, 0.75, 5.55
3.15, 0.75, 5.85
3.15, 0.75, 6.15
3.15, 0.75, 6.45
3.15, 0.75, 6.75
3.15, 0.75, 7.05
3.15, 0.75, 7.35
3.15, 0.75, 7.65
3.15, 0.75, 7.95
3.15, 0.75, 8.25
3.15, 0.75, 8.55
3.15, 0.75, 8.85
3.15, 1.05, -5.85
3.15, 1.05, -5.55
3.15, 1.05, -5.25
3.15, 1.05, -4.95
3.15, 1.05, -4.65
3.15, 1.05, -4.35
3.15, 1.05, -4.05
3.15, 1.05, -3.75
3.15, 1.05, -3.45
3.15, 1.05, -3.15
3.15, 1.05, -2.85
3.15, 1.05, -2.55
3.15, 1.05, -2.25
3.15, 1.05, -1.95
3.15, 1.05, -1.65
3.15, 1.05, -1.35
3.15, 1.05, -1.05
3.15, 1.05, -0.75
3.15, 1.05, -0.45
3.15, 1.05, -0.15
3.15, 1.05, 0.15
3.15, 1.05, 0.45
3.15, 1.05, 0.75
3.15, 1.05, 1.05
3.15, 1.05, 1.35
3.15, 1.05, 1.65
3.15, 1.05, 1.95
3.15, 1.05, 2.25
3.15, 1.05, 2.55
3.15, 1.05, 2.85
3.15, 1.05, 3.15
3.15, 1.05, 3.45
3.15, 1.05, 3.75
3.15, 1.05, 4.05
3.15, 1.05, 4.35
3.15, 1.05, 4.65
3.15, 1.05, 4.95
3.15, 1.05, 5.25
3.15, 1.05, 5.55
3.15, 1.05, 5.85
3.15, 1.05, 6.15
3.15, 1.05, 6.45
3.15, 1.05, 6.75
3.15, 1.05, 7.05
3.15, 1.05, 7.35
3.15, 1.05, 7.65
3.15, 1.05, 7.95
3.15, 1.05, 8.25
3.15, 1.05, 8.55
3.15, 1.05, 8.85
3.15, 1.35, -5.85
3.15, 1.35, -5.55
3.15, 1.35, -5.25
3.15, 1.35, -4.95
3.15, 1.35, -4.65
3.15, 1.35, -4.35
3.15, 1.35, -4.05
3.15, 1.35, -3.75
3.15, 1.35, -3.45
3.15, 1.35, -3.15
3.15, 1.35, -2.85
3.15, 1.35, -2.55
3.15, 1.35, -2.25
3.15, 1.35, -1.95
3.15, 1.35, -1.65
3.15, 1.35, -1.35
3.15, 1.35, -1.05
3.15, 1.35, -0.75
3.15, 1.35, -0.45
3.15, 1.35, -0.15
3.15, 1.35, 0.15
3.15, 1.35, 0.45
3.15, 1.35, 0.75
3.15, 1.35, 1.05
3.15, 1.35, 1.35
3.15, 1.35, 1.65
3.15, 1.35, 1.95
3.15, 1.35, 2.25
3.15, 1.35, 2.55
3.15, 1.35, 2.85
3.15, 1.35, 3.15
3.15, 1.35, 3.45
3.15, 1.35, 3.75
3.15, 1.35, 4.05
3.15, 1.35, 4.35
3.15, 1.35, 4.65
3.15, 1.35, 4.95
3.15, 1.35, 5.25
3.15, 1.35, 5.55
3.15, 1.35, 5.85
3.15, 1.35, 6.15
3.15, 1.35, 6.45
3.15, 1.35, 6.75
3.15, 1.35, 7.05
3.15, 1.35, 7.35
3.15, 1.35, 7.65
3.15, 1.35, 7.95
3.15, 1.35, 8.25
3.15, 1.35, 8.55
3.15, 1.35, 8.85
3.15, 1.95, -5.85
3.15, 1.95, -5.55
3.15, 1.95, -5.25
3.15, 1.95, -4.95
3.15, 1.95, -4.65
3.15, 1.95, -4.35
3.15, 1.95, -4.05
3.15, 1.95, -3.75
3.15, 1.95, -3.45
3.15, 1.95, -3.15
3.15, 1.95, -2.85
3.15, 1.95, -2.55
3.15, 1.95, -2.25
3.15, 1.95, -1.95
3.15, 1.95, -1.65
3.15, 1.95, -1.35
3.15, 1.95, -1.05
3.15, 1.95, -0.75
3.15, 1.95, -0.45
3.15, 1.95, -0.15
3.15, 1.95, 0.15
3.15, 1.95, 0.45
3.15, 1.95, 0.75
3.15, 1.95, 1.05
3.15, 1.95, 1.35
3.15, 1.95, 1.65
3.15, 1.95, 1.95
3.15, 1.95, 2.25
3.15, 1.95, 2.55
3.15, 1.95, 2.85
3.15, 1.95, 3.15
3.15, 1.95, 3.45
3.15, 1.95, 3.75
3.15, 1.95, 4.05
3.15, 1.95, 4.35
3.15, 1.95, 4.65
3.15, 1.95, 4.95
3.15, 2.25, -5.85
3.15, 2.25, -5.55
3.15, 2.25, -5.25
3.15, 2.25, -4.95
3.15, 2.25, -4.65
3.15, 2.25, -4.35
3.15, 2.25, -4.05
3.15, 2.25, -3.75
3.15, 2.25, -3.45
3.15, 2.25, -3.15
3.15, 2.25, -2.85
3.15, 2.25, -2.55
3.15, 2.25, -2.25
3.15, 2.25, -1.95
3.15, 2.25, -1.65
3.15, 2.25, -1.35
3.15, 2.25, -1.05
3.15, 2.25, -0.75
3.15, 2.25, -0.45
3.15, 2.25, -0.15
3.15, 2.25, 0.15
3.15, 2.25, 0.45
3.15, 2.25, 0.75
3.15, 2.25, 1.05
3.15, 2.25, 1.35
3.15, 2.25, 1.65
3.15, 2.25, 1.95
3.15, 2.25, 2.25
3.15, 2.25, 2.55
3.15, 2.25, 2.85
3.15, 2.25, 3.15
3.15, 2.25, 3.45
3.15, 2.25, 3.75
3.15, 2.25, 4.05
3.15, 2.25, 4.35
3.15, 2.25, 4.65
3.15, 2.25, 4.95
3.15, 2.55, -5.85
3.15, 2.55, -5.55
3.15, 2.55, -5.25
3.15, 2.55, -4.95
3.15, 2.55, -4.65
3.15, 2.55, -4.35
3.15, 2.55, -4.05
3.15, 2.55, -3.75
3.15, 2.55, -3.45
3.15, 2.55, -3.15
3.15, 2.55, -2.85
3.15, 2.55, -2.55
3.15, 2.55, -2.25
3.15, 2.55, -1.95
3.15, 2.55, -1.65
3.15, 2.55, -1.35
3.15, 2.55, -1.05
3.15, 2.55, -0.75
3.15, 2.55, -0.45
3.15, 2.55, -0.15
3.15, 2.55, 0.15
3.15, 2.55, 0.45
3.15, 2.55, 0.75
3.15, 2.55, 1.05
3.15, 2.55, 1.35
3.15, 2.55, 1.65
3.15, 2.55, 1.95
3.15, 2.55, 2.25
3.15, 2.55, 2.55
3.15, 2.55, 2.85
3.15, 2.55, 3.15
3.15, 2.55, 3.45
3.15, 2.55, 3.75
3.15, 2.55, 4.05
3.15, 2.55, 4.35
3.15, 2.55, 4.65
3.15, 2.55, 4.95
3.15, 10.65, -5.85
3.15, 10.65, -5.55
3.15, 10.65, -5.25
3.15, 10.65, -4.95
3.15, 10.65, -4.65
3.15, 10.65, -4.35
3.15, 10.65, -4.05
3.15, 10.65, -3.75
3.15, 10.65, -3.45
3.15, 10.65, -3.15
3.15, 10.65, -2.85
3.15, 10.65, -2.55
3.15, 10.65, -2.25
3.15, 10.65, -1.95
3.15, 10.65, -1.65
3.15, 10.65, -1.35
3.15, 10.65, -1.05
3.15, 10.65, -0.75
3.15, 10.65, -0.45
3.15, 10.65, -0.15
3.15, 10.65, 0.15
3.15, 10.65, 0.45
3.15, 10.65, 0.75
3.15, 10.65, 1.05
3.15, 10.65, 1.35
3.15, 10.65, 1.65
3.15, 10.65, 1.95
3.15, 10.65, 2.25
3.15, 10.65, 2.55
3.15, 10.65, 2.85
3.15, 10.65, 3.15
3.15, 10.65, 3.45
3.15, 10.65, 3.75
3.15, 10.65, 4.05
3.15, 10.65, 4.35
3.15, 10.95, -5.85
3.15, 10.95, -5.55
3.15, 10.95, -5.25
3.15, 10.95, -4.95
3.15, 10.95, -4.65
3.15, 10.95, -4.35
3.15, 10.95, -4.05
3.15, 10.95, -3.75
3.15, 10.95, -3.45
3.15, 10.95, -3.15
3.15, 10.95, -2.85
3.15, 10.95, -2.55
3.15, 10.95, -2.25
3.15, 10.95, -1.95
3.15, 10.95, -1.65
3.15, 10.95, -1.35
3.15, 10.95, -1.05
3.15, 10.95, -0.75
3.15, 10.95, -0.45
3.15, 10.95, -0.15
3.15, 10.95, 0.15
3.15, 10.95, 0.45
3.15, 10.95, 0.75
3.15, 10.95, 1.05
3.15, 10.95, 1.35
3.15, 10.95, 1.65
3.15, 10.95, 1.95
3.15, 10.95, 2.25
3.15, 10.95, 2.55
3.15, 10.95, 2.85
3.15, 10.95, 3.15
3.15, 10.95, 3.45
3.15, 10.95, 3.75
3.15, 10.95, 4.05
3.15, 10.95, 4.35
3.15, 11.25, -5.85
3.15, 11.25, -5.55
3.15, 11.25, -5.25
3.15, 11.25, -4.95
3.15, 11.25, -4.65
3.15, 11.25, -4.35
3.15, 11.25, -4.05
3.15, 11.25, -3.75
3.15, 11.25, -3.45
3.15, 11.25, -3.15
3.15, 11.25, -2.85
3.15, 11.25, -2.55
3.15, 11.25, -2.25
3.15, 11.25, -1.95
3.15, 11.25, -1.65
3.15, 11.25, -1.35
3.15, 11.25, -1.05
3.15, 11.25, -0.75
3.15, 11.25, -0.45
3.15, 11.25, -0.15
3.15, 11.25, 0.15
3.15, 11.25, 0.45
3.15, 11.25, 0.75
3.15, 11.25, 1.05
3.15, 11.25, 1.35
3.15, 11.25, 1.65
3.15, 11.25, 1.95
3.15, 11.25, 2.25
3.15, 11.25, 2.55
3.15, 11.25, 2.85
3.15, 11.25, 3.15
3.15, 11.25, 3.45
3.15, 11.25, 3.75
3.15, 11.25, 4.05
3.15, 11.25, 4.35
3.15, 14.55, -3.15
3.15, 14.55, -2.85
3.15, 14.55, -2.55
3.15, 14.55, -2.25
3.15, 14.55, -1.95
3.15, 14.55, -1.65
3.15, 14.55, -1.35
3.15, 14.55, -1.05
3.15, 14.55, -0.75
3.15, 14.55, -0.45
3.15, 14.55, -0.15
3.15, 14.55, 0.15
3.15, 14.55, 0.45
3.15, 14.55, 0.75
3.15, 14.55, 1.05
3.15, 14.55, 1.35
3.15, 14.55, 1.65
3.15, 14.55, 1.95
3.15, 14.55, 2.25
3.15, 14.55, 2.55
3.15, 14.55, 2.85
3.15, 14.55, 3.15
3.15, 14.55, 3.45
3.15, 14.55, 3.75
3.15, 14.55, 4.05
3.15, 14.55, 4.35
3.15, 14.55, 4.65
3.15, 14.55, 4.95
3.15, 14.55, 5.25
3.15, 14.55, 5.55
3.15, 14.55, 5.85
3.15, 14.55, 6.15
3.15, 14.55, 6.45
3.15, 14.55, 6.75
3.15, 14.55, 7.05
3.15, 14.55, 7.35
3.15, 14.55, 7.65
3.15, 14.55, 7.95
3.15, 14.55, 8.25
3.15, 14.55, 8.55
3.15, 14.55, 8.85
3.15, 14.85, -3.15
3.15, 14.85, -2.85
3.15, 14.85, -2.55
3.15, 14.85, -2.25
3.15, 14.85, -1.95
3.15, 14.85, -1.65
3.15, 14.85, -1.35
3.15, 14.85, -1.05
3.15, 14.85, -0.75
3.15, 14.85, -0.45
3.15, 14.85, -0.15
3.15, 14.85, 0.15
3.15, 14.85, 0.45
3.15, 14.85, 0.75
3.15, 14.85, 1.05
3.15, 14.85, 1.35
3.15, 14.85, 1.65
3.15, 14.85, 1.95
3.15, 14.85, 2.25
3.15, 14.85, 2.55
3.15, 14.85, 2.85
3.15, 14.85, 3.15
3.15, 14.85, 3.45
3.15, 14.85, 3.75
3.15, 14.85, 4.05
3.15, 14.85, 4.35
3.15, 14.85, 4.65
3.15, 14.85, 4.95
3.15, 14.85, 5.25
3.15, 14.85, 5.55
3.15, 14.85, 5.85
3.15, 14.85, 6.15
3.15, 14.85, 6.45
3.15, 14.85, 6.75
3.15, 14.85, 7.05
3.15, 14.85, 7.35
3.15, 14.85, 7.65
3.15, 14.85, 7.95
3.15, 14.85, 8.25
3.15, 14.85, 8.55
3.15, 14.85, 8.85
3.15, 15.45, -5.85
3.15, 15.45, -5.55
3.15, 15.45, -5.25
3.15, 15.45, -4.95
3.15, 15.45, -4.65
3.15, 15.45, -4.35
3.15, 15.45, -4.05
3.15, 15.45, -3.75
3.15, 15.45, -3.45
3.15, 15.45, -3.15
3.15, 15.45, -2.85
3.15, 15.45, -2.55
3.15, 15.45, -2.25
3.15, 15.45, -1.95
3.15, 15.45, -1.65
3.15, 15.45, -1.35
3.15, 15.45, -1.05
3.15, 15.45, -0.75
3.15, 15.45, -0.45
3.15, 15.45, -0.15
3.15, 15.45, 0.15
3.15, 15.45, 0.45
3.15, 15.45, 0.75
3.15, 15.45, 1.05
3.15, 15.45, 1.35
3.15, 15.45, 1.65
3.15, 15.45, 1.95
3.15, 15.45, 2.25
3.15, 15.45, 2.55
3.15, 15.45, 2.85
3.15, 15.45, 3.15
3.15, 15.45, 3.45
3.15, 15.45, 3.75
3.15, 15.45, 4.05
3.15, 15.45, 4.35
3.15, 15.45, 4.65
3.15, 15.45, 4.95
3.15, 15.75, -5.85
3.15, 15.75, -5.55
3.15, 15.75, -5.25
3.15, 15.75, -4.95
3.15, 15.75, -4.65
3.15, 15.75, -4.35
3.15, 15.75, -4.05
3.15, 15.75, -3.75
3.15, 15.75, -3.45
3.15, 15.75, -3.15
3.15, 15.75, -2.85
3.15, 15.75, -2.55
3.15, 15.75, -2.25
3.15, 15.75, -1.95
3.15, 15.75, -1.65
3.15, 15.75, -1.35
3.15, 15.75, -1.05
3.15, 15.75, -0.75
3.15, 15.75, -0.45
3.15, 15.75, -0.15
3.15, 15.75, 0.15
3.15, 15.75, 0.45
3.15, 15.75, 0.75
3.15, 15.75, 1.05
3.15, 15.75, 1.35
3.15, 15.75, 1.65
3.15, 15.75, 1.95
3.15, 15.75, 2.25
3.15, 15.75, 2.55
3.15, 15.75, 2.85
3.15, 15.75, 3.15
3.15, 15.75, 3.45
3.15, 15.75, 3.75
3.15, 15.75, 4.05
3.15, 15.75, 4.35
3.15, 15.75, 4.65
3.15, 15.75, 4.95
3.15, 16.05, -5.85
3.15, 16.05, -5.55
3.15, 16.05, -5.25
3.15, 16.05, -4.95
3.15, 16.05, -4.65
3.15, 16.05, -4.35
3.15, 16.05, -4.05
3.15, 16.05, -3.75
3.15, 16.05, -3.45
3.15, 16.05, -3.15
3.15, 16.05, -2.85
3.15, 16.05, -2.55
3.15, 16.05, -2.25
3.15, 16.05, -1.95
3.15, 16.05, -1.65
3.15, 16.05, -1.35
3.15, 16.05, -1.05
3.15, 16.05, -0.75
3.15, 16.05, -0.45
3.15, 16.05, -0.15
3.15, 16.05, 0.15
3.15, 16.05, 0.45
3.15, 16.05, 0.75
3.15, 16.05, 1.05
3.15, 16.05, 1.35
3.15, 16.05, 1.65
3.15, 16.05, 1.95
3.15, 16.05, 2.25
3.15, 16.05, 2.55
3.15, 16.05, 2.85
3.15, 16.05, 3.15
3.15, 16.05, 3.45
3.15, 16.05, 3.75
3.15, 16.05, 4.05
3.15, 16.05, 4.35
3.15, 16.05, 4.65
3.15, 16.05, 4.95
3.45, 0.75, -5.85
3.45, 0.75, -5.55
3.45, 0.75, -5.25
3.45, 0.75, -4.95
3.45, 0.75, -4.65
3.45, 0.75, -4.35
3.45, 0.75, -4.05
3.45, 0.75, -3.75
3.45, 0.75, -3.45
3.45, 0.75, -3.15
3.45, 0.75, -2.85
3.45, 0.75, -2.55
3.45, 0.75, -2.25
3.45, 0.75, -1.95
3.45, 0.75, -1.65
3.45, 0.75, -1.35
3.45, 0.75, -1.05
3.45, 0.75, -0.75
3.45, 0.75, -0.45
3.45, 0.75, -0.15
3.45, 0.75, 0.15
3.45, 0.75, 0.45
3.45, 0.75, 0.75
3.45, 0.75, 1.05
3.45, 0.75, 1.35
3.45, 0.75, 1.65
3.45, 0.75, 1.95
3.45, 0.75, 2.25
3.45, 0.75, 2.55
3.45, 0.75, 2.85
3.45, 0.75, 3.15
3.45, 0.75, 3.45
3.45, 0.75, 3.75
3.45, 0.75, 4.05
3.45, 0.75, 4.35
3.45, 0.75, 4.65
3.45, 0.75, 4.95
3.45, 0.75, 5.25
3.45, 0.75, 5.55
3.45, 0.75, 5.85
3.45, 0.75, 6.15
3.45, 0.75, 6.45
3.45, 0.75, 6.75
3.45, 0.75, 7.05
3.45, 0.75, 7.35
3.45, 0.75, 7.65
3.45, 0.75, 7.95
3.45, 0.75, 8.25
3.45, 0.75, 8.55
3.45, 0.75, 8.85
3.45, 1.05, -5.85
3.45, 1.05, -5.55
3.45, 1.05, -5.25
3.45, 1.05, -4.95
3.45, 1.05, -4.65
3.45, 1.05, -4.35
3.45, 1.05, -4.05
3.45, 1.05, -3.75
3.45, 1.05, -3.45
3.45, 1.05, -3.15
3.45, 1.05, -2.85
3.45, 1.05, -2.55
3.45, 1.05, -2.25
3.45, 1.05, -1.95
3.45, 1.05, -1.65
3.45, 1.05, -1.35
3.45, 1.05, -1.05
3.45, 1.05, -0.75
3.45, 1.05, -0.45
3.45, 1.05, -0.15
3.45, 1.05, 0.15
3.45, 1.05, 0.45
3.45, 1.05, 0.75
3.45, 1.05, 1.05
3.45, 1.05, 1.35
3.45, 1.05, 1.65
3.45, 1.05, 1.95
3.45, 1.05, 2.25
3.45, 1.05, 2.55
3.45, 1.05, 2.85
3.45, 1.05, 3.15
3.45, 1.05, 3.45
3.45, 1.05, 3.75
3.45, 1.05, 4.05
3.45, 1.05, 4.35
3.45, 1.05, 4.65
3.45, 1.05, 4.95
3.45, 1.05, 5.25
3.45, 1.05, 5.55
3.45, 1.05, 5.85
3.45, 1.05, 6.15
3.45, 1.05, 6.45
3.45, 1.05, 6.75
3.45, 1.05, 7.05
3.45, 1.05, 7.35
3.45, 1.05, 7.65
3.45, 1.05, 7.95
3.45, 1.05, 8.25
3.45, 1.05, 8.55
3.45, 1.05, 8.85
3.45, 1.35, -5.85
3.45, 1.35, -5.55
3.45, 1.35, -5.25
3.45, 1.35, -4.95
3.45, 1.35, -4.65
3.45, 1.35, -4.35
3.45, 1.35, -4.05
3.45, 1.35, -3.75
3.45, 1.35, -3.45
3.45, 1.35, -3.15
3.45, 1.35, -2.85
3.45, 1.35, -2.55
3.45, 1.35, -2.25
3.45, 1.35, -1.95
3.45, 1.35, -1.65
3.45, 1.35, -1.35
3.45, 1.35, -1.05
3.45, 1.35, -0.75
3.45, 1.35, -0.45
3.45, 1.35, -0.15
3.45, 1.35, 0.15
3.45, 1.35, 0.45
3.45, 1.35, 0.75
3.45, 1.35, 1.05
3.45, 1.35, 1.35
3.45, 1.35, 1.65
3.45, 1.35, 1.95
3.45, 1.35, 2.25
3.45, 1.35, 2.55
3.45, 1.35, 2.85
3.45, 1.35, 3.15
3.45, 1.35, 3.45
3.45, 1.35, 3.75
3.45, 1.35, 4.05
3.45, 1.35, 4.35
3.45, 1.35, 4.65
3.45, 1.35, 4.95
3.45, 1.35, 5.25
3.45, 1.35, 5.55
3.45, 1.35, 5.85
3.45, 1.35, 6.15
3.45, 1.35, 6.45
3.45, 1.35, 6.75
